chat_id,timestamp,customer_id,agent_id,first_response_time_sec,chat_duration_min,chat_status,csat_score,sentiment,issue_category
IM-2026040920,2026-04-11 06:30:00,CUST-1305,AGT-222,820,8.2,Resolved,2,Negative,Technical Support
IM-2026040921,2026-04-11 06:30:00,CUST-7731,AGT-227,522,8.5,Unresolved,2,Negative,Billing & Payment
IM-2026040922,2026-04-11 07:00:00,CUST-5535,AGT-216,84,21.5,Resolved,5,Neutral,Account Management
IM-2026040923,2026-04-11 07:30:00,CUST-9693,AGT-219,457,15.3,Resolved,3,Negative,Technical Support
IM-2026040924,2026-04-11 07:30:00,CUST-2302,AGT-206,305,6.4,Resolved,1,Positive,Technical Support
IM-2026040925,2026-04-11 07:30:00,CUST-4630,AGT-204,1078,12.9,Resolved,1,Negative,General Inquiry
IM-2026040926,2026-04-11 07:30:00,CUST-6688,AGT-201,871,8.7,Resolved,1,Neutral,Technical Support
IM-2026040927,2026-04-11 07:30:00,CUST-4027,AGT-202,555,18.2,Transferred,1,Neutral,Network Outage
IM-2026040928,2026-04-11 07:45:00,CUST-3589,AGT-230,242,13.4,Resolved,5,Neutral,Technical Support
IM-2026040929,2026-04-11 08:15:00,CUST-6289,AGT-220,879,17.7,Resolved,3,Negative,Billing & Payment
IM-2026040930,2026-04-11 08:15:00,CUST-5024,AGT-229,119,2.0,Resolved,5,Positive,Network Outage
IM-2026040931,2026-04-11 08:30:00,CUST-1951,AGT-204,565,17.1,Resolved,2,Negative,Technical Support
IM-2026040932,2026-04-11 08:30:00,CUST-9051,AGT-214,950,9.0,Resolved,2,Negative,Account Management
IM-2026040933,2026-04-11 08:30:00,CUST-7296,AGT-216,137,5.2,Resolved,5,Positive,Technical Support
IM-2026040934,2026-04-11 09:00:00,CUST-7377,AGT-230,406,15.8,Resolved,1,Negative,Technical Support
IM-2026040935,2026-04-11 10:00:00,CUST-1908,AGT-202,126,19.0,Resolved,3,Negative,Billing & Payment
IM-2026040936,2026-04-11 10:00:00,CUST-8214,AGT-203,134,14.9,Unresolved,4,Positive,Technical Support
IM-2026040937,2026-04-11 10:00:00,CUST-5230,AGT-220,285,8.5,Resolved,3,Neutral,General Inquiry
IM-2026040938,2026-04-11 10:15:00,CUST-1400,AGT-228,428,9.0,Resolved,1,Negative,Account Management
IM-2026040939,2026-04-11 11:30:00,CUST-3993,AGT-233,862,23.4,Transferred,1,Negative,General Inquiry
IM-2026040940,2026-04-11 13:15:00,CUST-5878,AGT-219,310,22.9,Unresolved,1,Positive,Network Outage
IM-2026040941,2026-04-11 13:30:00,CUST-2778,AGT-207,572,7.8,Unresolved,1,Negative,Billing & Payment
IM-2026040942,2026-04-11 13:30:00,CUST-2671,AGT-203,639,9.1,Unresolved,1,Negative,Account Management
IM-2026040943,2026-04-11 13:45:00,CUST-6141,AGT-219,216,15.1,Unresolved,4,Positive,Technical Support
IM-2026040944,2026-04-11 14:00:00,CUST-9575,AGT-211,387,9.6,Transferred,1,Negative,Network Outage
IM-2026040945,2026-04-11 14:00:00,CUST-6385,AGT-222,228,9.6,Resolved,3,Positive,Account Management
IM-2026040946,2026-04-11 14:15:00,CUST-3936,AGT-225,132,8.0,Resolved,5,Neutral,Billing & Payment
IM-2026040947,2026-04-11 14:30:00,CUST-3084,AGT-212,293,12.3,Resolved,3,Negative,Account Management
IM-2026040948,2026-04-11 14:30:00,CUST-8553,AGT-229,310,12.3,Resolved,2,Neutral,Billing & Payment
IM-2026040949,2026-04-11 14:30:00,CUST-4710,AGT-213,586,7.3,Resolved,1,Negative,General Inquiry
IM-2026040950,2026-04-11 14:45:00,CUST-9796,AGT-205,619,7.5,Unresolved,2,Negative,Billing & Payment
IM-2026040951,2026-04-11 14:45:00,CUST-4752,AGT-221,674,15.3,Resolved,1,Negative,Billing & Payment
IM-2026040952,2026-04-11 14:45:00,CUST-1506,AGT-224,155,14.8,Resolved,5,Positive,Billing & Payment
IM-2026040953,2026-04-11 14:45:00,CUST-9519,AGT-230,274,11.9,Unresolved,4,Neutral,Account Management
IM-2026040954,2026-04-11 14:45:00,CUST-4574,AGT-228,200,13.2,Resolved,5,Neutral,General Inquiry
IM-2026040955,2026-04-11 15:00:00,CUST-7558,AGT-201,372,2.0,Unresolved,1,Neutral,General Inquiry
IM-2026040956,2026-04-11 15:15:00,CUST-5255,AGT-209,184,12.1,Resolved,5,Neutral,Technical Support
IM-2026040957,2026-04-11 15:30:00,CUST-4969,AGT-232,195,14.4,Transferred,4,Positive,Network Outage
IM-2026040958,2026-04-11 15:30:00,CUST-5598,AGT-231,339,12.3,Resolved,3,Neutral,Network Outage
IM-2026040959,2026-04-11 15:45:00,CUST-1893,AGT-206,137,15.0,Resolved,4,Neutral,Account Management
IM-2026040960,2026-04-11 15:45:00,CUST-4779,AGT-222,1032,10.1,Unresolved,2,Neutral,Billing & Payment
IM-2026040961,2026-04-11 16:00:00,CUST-7713,AGT-214,186,10.2,Resolved,3,Positive,Technical Support
IM-2026040962,2026-04-11 16:00:00,CUST-8353,AGT-218,337,7.7,Unresolved,1,Positive,Billing & Payment
IM-2026040963,2026-04-11 16:15:00,CUST-6253,AGT-234,201,8.1,Resolved,4,Neutral,General Inquiry
IM-2026040964,2026-04-11 16:45:00,CUST-9447,AGT-222,69,9.2,Resolved,5,Neutral,Billing & Payment
IM-2026040965,2026-04-11 17:30:00,CUST-5555,AGT-216,386,7.9,Transferred,1,Negative,Network Outage
IM-2026040966,2026-04-11 17:30:00,CUST-4081,AGT-220,345,18.4,Unresolved,1,Negative,General Inquiry
IM-2026040967,2026-04-11 17:45:00,CUST-8661,AGT-204,592,10.2,Resolved,1,Negative,Billing & Payment
IM-2026040968,2026-04-11 18:00:00,CUST-9589,AGT-218,322,7.3,Transferred,1,Negative,Account Management
IM-2026040969,2026-04-11 18:00:00,CUST-3421,AGT-216,745,13.3,Resolved,1,Negative,Billing & Payment
IM-2026040970,2026-04-11 18:30:00,CUST-6075,AGT-204,108,8.5,Resolved,4,Positive,Network Outage
IM-2026040971,2026-04-11 18:45:00,CUST-3447,AGT-218,440,16.1,Unresolved,2,Negative,Technical Support
IM-2026040972,2026-04-11 19:00:00,CUST-2266,AGT-231,577,12.1,Resolved,2,Neutral,Network Outage
IM-2026040973,2026-04-11 19:00:00,CUST-1485,AGT-202,791,13.4,Unresolved,2,Positive,Billing & Payment
IM-2026040974,2026-04-11 19:15:00,CUST-5388,AGT-204,88,15.5,Resolved,4,Positive,Billing & Payment
IM-2026040975,2026-04-11 19:15:00,CUST-5991,AGT-211,123,16.8,Resolved,5,Neutral,Account Management
IM-2026040976,2026-04-11 19:30:00,CUST-3883,AGT-228,532,9.8,Unresolved,3,Neutral,Billing & Payment
IM-2026040977,2026-04-11 20:00:00,CUST-5353,AGT-223,591,9.9,Unresolved,3,Negative,Technical Support
IM-2026040978,2026-04-11 20:00:00,CUST-3131,AGT-210,83,13.6,Resolved,3,Negative,General Inquiry
IM-2026040979,2026-04-11 20:30:00,CUST-8281,AGT-223,125,8.4,Resolved,5,Negative,Technical Support
IM-2026040980,2026-04-11 20:30:00,CUST-6101,AGT-202,457,9.2,Transferred,1,Negative,Technical Support
IM-2026040981,2026-04-11 20:45:00,CUST-6950,AGT-207,91,12.0,Resolved,4,Positive,Network Outage
IM-2026040982,2026-04-11 21:00:00,CUST-4325,AGT-234,216,15.7,Resolved,5,Neutral,Technical Support
IM-2026040983,2026-04-11 22:00:00,CUST-7090,AGT-219,53,19.0,Resolved,5,Positive,General Inquiry
IM-2026040984,2026-04-11 22:15:00,CUST-2933,AGT-233,61,14.3,Resolved,5,Positive,Billing & Payment
IM-2026040985,2026-04-11 22:30:00,CUST-8224,AGT-214,483,7.0,Unresolved,3,Neutral,General Inquiry
IM-2026040986,2026-04-11 23:15:00,CUST-9444,AGT-232,480,10.1,Resolved,1,Positive,Billing & Payment
IM-2026040987,2026-04-12 00:00:00,CUST-1552,AGT-202,285,16.1,Resolved,4,Positive,Account Management
IM-2026040988,2026-04-12 00:00:00,CUST-8007,AGT-227,209,14.8,Unresolved,5,Positive,Billing & Payment
IM-2026040989,2026-04-12 00:00:00,CUST-4561,AGT-225,113,11.3,Transferred,5,Negative,Technical Support
IM-2026040990,2026-04-12 00:15:00,CUST-6584,AGT-221,454,2.0,Resolved,1,Negative,General Inquiry
IM-2026040991,2026-04-12 01:00:00,CUST-3175,AGT-214,199,10.7,Resolved,4,Positive,Network Outage
IM-2026040992,2026-04-12 01:15:00,CUST-3590,AGT-223,79,14.7,Resolved,5,Positive,Network Outage
IM-2026040993,2026-04-12 02:00:00,CUST-3380,AGT-217,1087,14.8,Unresolved,1,Negative,General Inquiry
IM-2026040994,2026-04-12 03:00:00,CUST-9120,AGT-212,328,16.8,Unresolved,1,Negative,Billing & Payment
IM-2026040995,2026-04-12 03:15:00,CUST-5892,AGT-222,120,16.6,Resolved,4,Positive,Technical Support
IM-2026040996,2026-04-12 03:30:00,CUST-9228,AGT-214,518,19.5,Unresolved,1,Negative,Technical Support
IM-2026040997,2026-04-12 03:30:00,CUST-9527,AGT-226,116,14.2,Resolved,5,Positive,Technical Support
IM-2026040998,2026-04-12 03:45:00,CUST-7713,AGT-228,409,12.1,Resolved,1,Negative,Network Outage
IM-2026040999,2026-04-12 04:15:00,CUST-1026,AGT-205,156,9.3,Resolved,5,Positive,Technical Support
IM-2026041000,2026-04-12 04:30:00,CUST-9308,AGT-222,321,2.0,Resolved,2,Negative,Network Outage
IM-2026041001,2026-04-12 04:30:00,CUST-9163,AGT-204,928,8.1,Resolved,1,Negative,Account Management
IM-2026041002,2026-04-12 05:00:00,CUST-3901,AGT-213,253,9.6,Resolved,5,Negative,Network Outage
IM-2026041003,2026-04-12 05:15:00,CUST-9012,AGT-207,80,9.6,Resolved,5,Neutral,Billing & Payment
IM-2026041004,2026-04-12 05:30:00,CUST-6181,AGT-204,393,13.5,Resolved,1,Negative,Technical Support
IM-2026041005,2026-04-12 05:45:00,CUST-3773,AGT-234,113,13.6,Resolved,3,Negative,Billing & Payment
IM-2026041006,2026-04-12 06:00:00,CUST-2391,AGT-220,303,19.6,Resolved,1,Neutral,Billing & Payment
IM-2026041007,2026-04-12 06:00:00,CUST-9356,AGT-224,781,12.6,Unresolved,2,Positive,Account Management
IM-2026041008,2026-04-12 06:15:00,CUST-1880,AGT-201,291,16.5,Resolved,5,Positive,Account Management
IM-2026041009,2026-04-12 06:30:00,CUST-8603,AGT-209,76,20.2,Resolved,5,Positive,Billing & Payment
IM-2026041010,2026-04-12 06:45:00,CUST-1223,AGT-212,99,11.0,Resolved,4,Neutral,Technical Support
IM-2026041011,2026-04-12 07:15:00,CUST-2972,AGT-208,47,13.1,Resolved,4,Negative,Billing & Payment
IM-2026041012,2026-04-12 07:15:00,CUST-3093,AGT-202,860,7.1,Resolved,1,Neutral,Technical Support
IM-2026041013,2026-04-12 08:00:00,CUST-6978,AGT-216,280,14.6,Resolved,5,Positive,Account Management
IM-2026041014,2026-04-12 08:15:00,CUST-3444,AGT-224,879,21.8,Unresolved,2,Negative,Technical Support
IM-2026041015,2026-04-12 08:15:00,CUST-2797,AGT-217,45,7.2,Resolved,4,Positive,Account Management
IM-2026041016,2026-04-12 08:15:00,CUST-8220,AGT-210,87,10.2,Resolved,5,Neutral,Technical Support
IM-2026041017,2026-04-12 08:30:00,CUST-9751,AGT-209,88,12.5,Resolved,5,Positive,Network Outage
IM-2026041018,2026-04-12 08:45:00,CUST-7910,AGT-230,545,9.9,Unresolved,2,Positive,Billing & Payment
IM-2026041019,2026-04-12 08:45:00,CUST-6368,AGT-220,1124,12.9,Resolved,2,Neutral,General Inquiry
IM-2026041020,2026-04-12 08:45:00,CUST-5398,AGT-213,2214,4.5,Resolved,1,Negative,Technical Support
IM-2026041021,2026-04-12 09:15:00,CUST-5507,AGT-220,441,11.7,Unresolved,2,Neutral,Account Management
IM-2026041022,2026-04-12 09:30:00,CUST-5784,AGT-215,161,7.2,Resolved,5,Positive,Technical Support
IM-2026041023,2026-04-12 09:45:00,CUST-3596,AGT-204,1028,7.9,Unresolved,1,Negative,Billing & Payment
IM-2026041024,2026-04-12 10:00:00,CUST-6491,AGT-232,121,6.5,Unresolved,5,Positive,General Inquiry
IM-2026041025,2026-04-12 10:15:00,CUST-2565,AGT-230,920,8.0,Unresolved,1,Neutral,Technical Support
IM-2026041026,2026-04-12 10:15:00,CUST-1876,AGT-216,100,8.0,Resolved,5,Neutral,Network Outage
IM-2026041027,2026-04-12 10:30:00,CUST-8373,AGT-225,214,6.9,Resolved,4,Positive,Account Management
IM-2026041028,2026-04-12 10:45:00,CUST-9425,AGT-207,312,14.6,Resolved,3,Negative,Network Outage
IM-2026041029,2026-04-12 11:00:00,CUST-5101,AGT-220,139,14.7,Unresolved,3,Positive,Account Management
IM-2026041030,2026-04-12 11:30:00,CUST-5831,AGT-222,392,10.8,Unresolved,2,Negative,Technical Support
IM-2026041031,2026-04-12 11:30:00,CUST-4125,AGT-216,200,17.6,Resolved,5,Neutral,Technical Support
IM-2026041032,2026-04-12 11:45:00,CUST-6974,AGT-202,115,14.5,Resolved,5,Positive,General Inquiry
IM-2026041033,2026-04-12 12:15:00,CUST-5953,AGT-233,149,7.4,Resolved,4,Positive,Account Management
IM-2026041034,2026-04-12 12:15:00,CUST-7051,AGT-226,855,14.0,Transferred,1,Negative,Billing & Payment
IM-2026041035,2026-04-12 12:30:00,CUST-5151,AGT-212,778,7.8,Resolved,1,Negative,Technical Support
IM-2026041036,2026-04-12 13:00:00,CUST-6220,AGT-228,48,20.9,Resolved,5,Positive,Billing & Payment
IM-2026041037,2026-04-12 13:30:00,CUST-6245,AGT-234,368,13.7,Resolved,1,Negative,Technical Support
IM-2026041038,2026-04-12 14:00:00,CUST-5329,AGT-217,358,22.9,Unresolved,2,Negative,Billing & Payment
IM-2026041039,2026-04-12 14:00:00,CUST-8575,AGT-205,325,6.0,Unresolved,1,Positive,Technical Support
IM-2026041040,2026-04-12 14:00:00,CUST-2989,AGT-217,574,20.4,Transferred,3,Negative,Billing & Payment
IM-2026041041,2026-04-12 14:30:00,CUST-1101,AGT-221,700,10.0,Unresolved,2,Neutral,Technical Support
IM-2026041042,2026-04-12 14:45:00,CUST-9590,AGT-221,130,18.0,Resolved,4,Positive,Network Outage
IM-2026041043,2026-04-12 15:15:00,CUST-4959,AGT-205,274,16.4,Resolved,4,Negative,General Inquiry
IM-2026041044,2026-04-12 16:00:00,CUST-2321,AGT-207,52,13.6,Resolved,4,Negative,Network Outage
IM-2026041045,2026-04-12 16:15:00,CUST-7694,AGT-215,758,3.4,Transferred,1,Neutral,Account Management
IM-2026041046,2026-04-12 16:15:00,CUST-2145,AGT-213,49,21.4,Resolved,5,Positive,Account Management
IM-2026041047,2026-04-12 16:15:00,CUST-8696,AGT-211,94,11.7,Resolved,5,Positive,Account Management
IM-2026041048,2026-04-12 16:30:00,CUST-7476,AGT-209,603,11.5,Transferred,1,Negative,Account Management
IM-2026041049,2026-04-12 17:00:00,CUST-9226,AGT-229,759,22.2,Unresolved,1,Neutral,General Inquiry
IM-2026041050,2026-04-12 17:30:00,CUST-2290,AGT-217,578,9.9,Resolved,2,Negative,Technical Support
IM-2026041051,2026-04-12 18:00:00,CUST-2997,AGT-208,389,11.7,Unresolved,1,Negative,Billing & Payment
IM-2026041052,2026-04-12 18:15:00,CUST-9813,AGT-209,49,14.7,Transferred,4,Positive,Technical Support
IM-2026041053,2026-04-12 18:30:00,CUST-8828,AGT-222,230,12.4,Resolved,5,Neutral,Account Management
IM-2026041054,2026-04-12 18:45:00,CUST-8105,AGT-222,112,4.1,Resolved,4,Negative,Technical Support
IM-2026041055,2026-04-12 19:00:00,CUST-5546,AGT-207,1298,6.5,Resolved,1,Negative,Technical Support
IM-2026041056,2026-04-12 19:30:00,CUST-4984,AGT-233,451,13.9,Resolved,3,Negative,Account Management
IM-2026041057,2026-04-12 20:00:00,CUST-6528,AGT-207,450,6.6,Resolved,2,Negative,General Inquiry
IM-2026041058,2026-04-12 20:00:00,CUST-5808,AGT-201,73,15.5,Resolved,5,Positive,Technical Support
IM-2026041059,2026-04-12 20:00:00,CUST-1065,AGT-209,353,12.5,Resolved,3,Neutral,Network Outage
IM-2026041060,2026-04-12 20:00:00,CUST-2101,AGT-202,230,15.2,Resolved,5,Positive,Account Management
IM-2026041061,2026-04-12 20:30:00,CUST-8137,AGT-231,293,11.1,Resolved,5,Positive,Technical Support
IM-2026041062,2026-04-12 20:30:00,CUST-2947,AGT-203,763,14.2,Unresolved,1,Negative,Technical Support
IM-2026041063,2026-04-12 20:45:00,CUST-2664,AGT-221,128,13.3,Resolved,3,Positive,Account Management
IM-2026041064,2026-04-12 20:45:00,CUST-2206,AGT-226,473,9.3,Unresolved,1,Negative,Account Management
IM-2026041065,2026-04-12 20:45:00,CUST-1002,AGT-230,763,17.3,Unresolved,1,Negative,General Inquiry
IM-2026041066,2026-04-12 21:15:00,CUST-1848,AGT-214,409,7.9,Resolved,2,Positive,Technical Support
IM-2026041067,2026-04-12 21:30:00,CUST-5838,AGT-202,454,17.7,Resolved,1,Positive,Technical Support
IM-2026041068,2026-04-12 21:30:00,CUST-3937,AGT-223,134,10.3,Resolved,5,Positive,Billing & Payment
IM-2026041069,2026-04-12 22:00:00,CUST-3979,AGT-222,361,5.9,Transferred,2,Neutral,Account Management
IM-2026041070,2026-04-12 22:15:00,CUST-1453,AGT-204,991,12.3,Resolved,2,Negative,Technical Support
IM-2026041071,2026-04-12 23:00:00,CUST-7630,AGT-211,481,12.2,Resolved,2,Neutral,Technical Support
IM-2026041072,2026-04-13 00:15:00,CUST-9468,AGT-221,272,14.3,Unresolved,4,Positive,Technical Support
IM-2026041073,2026-04-13 00:45:00,CUST-5332,AGT-234,48,18.5,Resolved,4,Neutral,Technical Support
IM-2026041074,2026-04-13 01:30:00,CUST-7226,AGT-230,175,14.5,Resolved,5,Positive,General Inquiry
IM-2026041075,2026-04-13 01:30:00,CUST-8885,AGT-208,232,2.2,Resolved,5,Neutral,Billing & Payment
IM-2026041076,2026-04-13 01:45:00,CUST-2823,AGT-211,83,4.6,Resolved,5,Positive,Technical Support
IM-2026041077,2026-04-13 01:45:00,CUST-2471,AGT-214,1635,19.7,Unresolved,1,Neutral,Network Outage
IM-2026041078,2026-04-13 02:00:00,CUST-9776,AGT-230,177,19.5,Resolved,5,Negative,Technical Support
IM-2026041079,2026-04-13 02:15:00,CUST-6623,AGT-221,296,11.0,Resolved,5,Positive,General Inquiry
IM-2026041080,2026-04-13 02:15:00,CUST-4620,AGT-233,105,16.2,Resolved,4,Positive,Billing & Payment
IM-2026041081,2026-04-13 02:15:00,CUST-6554,AGT-214,353,16.9,Unresolved,2,Negative,Account Management
IM-2026041082,2026-04-13 02:30:00,CUST-7665,AGT-204,1016,5.0,Resolved,1,Neutral,Account Management
IM-2026041083,2026-04-13 02:30:00,CUST-3607,AGT-205,67,12.8,Resolved,4,Positive,Billing & Payment
IM-2026041084,2026-04-13 03:00:00,CUST-7441,AGT-220,322,17.2,Unresolved,1,Negative,Billing & Payment
IM-2026041085,2026-04-13 03:15:00,CUST-5648,AGT-203,739,14.3,Resolved,1,Negative,Billing & Payment
IM-2026041086,2026-04-13 03:30:00,CUST-2405,AGT-206,75,10.8,Resolved,4,Positive,Network Outage
IM-2026041087,2026-04-13 03:45:00,CUST-5254,AGT-202,270,11.3,Resolved,5,Negative,Technical Support
IM-2026041088,2026-04-13 04:00:00,CUST-3815,AGT-203,173,7.9,Resolved,5,Neutral,Account Management
IM-2026041089,2026-04-13 04:30:00,CUST-7345,AGT-233,453,12.4,Transferred,1,Negative,General Inquiry
IM-2026041090,2026-04-13 04:30:00,CUST-5258,AGT-224,613,15.0,Unresolved,1,Negative,Account Management
IM-2026041091,2026-04-13 04:45:00,CUST-4528,AGT-223,238,13.7,Resolved,5,Neutral,Technical Support
IM-2026041092,2026-04-13 04:45:00,CUST-6066,AGT-202,182,10.5,Resolved,5,Positive,Billing & Payment
IM-2026041093,2026-04-13 05:00:00,CUST-6935,AGT-228,108,16.5,Resolved,4,Negative,Network Outage
IM-2026041094,2026-04-13 05:00:00,CUST-6559,AGT-229,137,12.9,Resolved,4,Positive,Billing & Payment
IM-2026041095,2026-04-13 05:30:00,CUST-3805,AGT-215,56,13.7,Resolved,5,Neutral,Account Management
IM-2026041096,2026-04-13 05:45:00,CUST-4254,AGT-205,344,7.3,Resolved,1,Negative,Network Outage
IM-2026041097,2026-04-13 05:45:00,CUST-7449,AGT-204,68,13.5,Resolved,4,Positive,Technical Support
IM-2026041098,2026-04-13 05:45:00,CUST-2417,AGT-224,253,12.5,Resolved,5,Positive,Technical Support
IM-2026041099,2026-04-13 05:45:00,CUST-6482,AGT-222,381,13.6,Unresolved,3,Negative,General Inquiry
IM-2026041100,2026-04-13 06:15:00,CUST-8776,AGT-230,232,8.3,Resolved,5,Positive,Technical Support
IM-2026041101,2026-04-13 06:30:00,CUST-3768,AGT-234,151,13.7,Resolved,3,Positive,Network Outage
IM-2026041102,2026-04-13 07:00:00,CUST-7654,AGT-231,366,15.5,Resolved,1,Neutral,Billing & Payment
IM-2026041103,2026-04-13 07:15:00,CUST-5427,AGT-208,56,12.9,Resolved,5,Neutral,Network Outage
IM-2026041104,2026-04-13 07:30:00,CUST-3930,AGT-217,220,7.3,Resolved,5,Positive,Network Outage
IM-2026041105,2026-04-13 07:30:00,CUST-7436,AGT-221,290,12.9,Resolved,5,Positive,Billing & Payment
IM-2026041106,2026-04-13 07:45:00,CUST-4774,AGT-204,811,12.2,Resolved,2,Negative,Network Outage
IM-2026041107,2026-04-13 07:45:00,CUST-7896,AGT-225,339,10.0,Resolved,1,Neutral,Billing & Payment
IM-2026041108,2026-04-13 08:00:00,CUST-6530,AGT-232,1068,3.9,Resolved,1,Negative,Billing & Payment
IM-2026041109,2026-04-13 08:00:00,CUST-3694,AGT-217,741,9.7,Transferred,1,Negative,Billing & Payment
IM-2026041110,2026-04-13 08:15:00,CUST-4228,AGT-216,388,12.8,Resolved,1,Negative,General Inquiry
IM-2026041111,2026-04-13 08:30:00,CUST-6541,AGT-218,351,14.0,Resolved,1,Negative,Account Management
IM-2026041112,2026-04-13 08:30:00,CUST-2999,AGT-204,709,5.9,Transferred,2,Negative,Network Outage
IM-2026041113,2026-04-13 08:45:00,CUST-5982,AGT-210,199,17.5,Unresolved,4,Neutral,Account Management
IM-2026041114,2026-04-13 09:00:00,CUST-2336,AGT-223,759,2.0,Resolved,1,Negative,Billing & Payment
IM-2026041115,2026-04-13 09:45:00,CUST-3446,AGT-228,839,6.0,Unresolved,1,Negative,Technical Support
IM-2026041116,2026-04-13 10:15:00,CUST-8136,AGT-225,753,12.4,Resolved,2,Negative,Network Outage
IM-2026041117,2026-04-13 10:15:00,CUST-5002,AGT-229,83,10.7,Resolved,5,Positive,Account Management
IM-2026041118,2026-04-13 11:15:00,CUST-9959,AGT-206,911,11.3,Resolved,1,Negative,Account Management
IM-2026041119,2026-04-13 11:15:00,CUST-8097,AGT-219,362,6.5,Unresolved,1,Negative,Account Management
IM-2026041120,2026-04-13 11:15:00,CUST-5614,AGT-215,125,2.0,Resolved,4,Neutral,Account Management
IM-2026041121,2026-04-13 11:15:00,CUST-7455,AGT-225,66,6.7,Resolved,5,Positive,Network Outage
IM-2026041122,2026-04-13 11:30:00,CUST-1270,AGT-228,820,15.3,Resolved,2,Negative,Billing & Payment
IM-2026041123,2026-04-13 11:45:00,CUST-7599,AGT-213,644,9.4,Resolved,2,Negative,Account Management
IM-2026041124,2026-04-13 12:00:00,CUST-3536,AGT-206,192,6.8,Resolved,5,Positive,Network Outage
IM-2026041125,2026-04-13 12:00:00,CUST-5759,AGT-203,51,10.3,Resolved,3,Neutral,Network Outage
IM-2026041126,2026-04-13 12:00:00,CUST-6311,AGT-228,745,7.3,Unresolved,2,Negative,Billing & Payment
IM-2026041127,2026-04-13 12:00:00,CUST-8103,AGT-208,282,17.6,Resolved,4,Positive,Technical Support
IM-2026041128,2026-04-13 12:15:00,CUST-6670,AGT-205,138,2.0,Resolved,5,Negative,Network Outage
IM-2026041129,2026-04-13 12:45:00,CUST-2859,AGT-233,322,2.0,Unresolved,1,Neutral,General Inquiry
IM-2026041130,2026-04-13 12:45:00,CUST-1711,AGT-214,221,9.6,Resolved,5,Positive,Technical Support
IM-2026041131,2026-04-13 12:45:00,CUST-5003,AGT-202,83,19.9,Resolved,3,Positive,Billing & Payment
IM-2026041132,2026-04-13 13:00:00,CUST-8597,AGT-215,175,13.9,Resolved,5,Neutral,Technical Support
IM-2026041133,2026-04-13 13:00:00,CUST-5358,AGT-212,2142,9.6,Resolved,3,Negative,General Inquiry
IM-2026041134,2026-04-13 13:00:00,CUST-2922,AGT-212,55,18.9,Resolved,5,Neutral,Account Management
IM-2026041135,2026-04-13 13:00:00,CUST-6024,AGT-206,308,4.7,Unresolved,3,Neutral,Billing & Payment
IM-2026041136,2026-04-13 13:45:00,CUST-8261,AGT-204,165,9.9,Resolved,5,Positive,Network Outage
