call_id,timestamp,customer_id,agent_id,call_duration_sec,wait_time_sec,call_status,csat_score,issue_category
CALL-2026041351,2026-04-29 22:30:00,CUST-5348,AGT-121,340,124,Dropped,3,Billing & Payment
CALL-2026041352,2026-04-29 22:45:00,CUST-2180,AGT-106,307,20,Answered,4,Billing & Payment
CALL-2026041353,2026-04-29 22:45:00,CUST-1105,AGT-103,309,134,Answered,5,Technical Support
CALL-2026041354,2026-04-30 01:00:00,CUST-9172,AGT-101,364,53,Answered,5,Technical Support
CALL-2026041355,2026-04-30 01:00:00,CUST-7266,AGT-103,217,62,Answered,4,Network Outage
CALL-2026041356,2026-04-30 02:00:00,CUST-9619,AGT-110,382,48,Answered,4,Technical Support
CALL-2026041357,2026-04-30 02:15:00,CUST-6278,AGT-109,185,102,Answered,4,Technical Support
CALL-2026041358,2026-04-30 02:30:00,CUST-3433,AGT-123,356,51,Answered,3,Account Management
CALL-2026041359,2026-04-30 03:30:00,CUST-6644,AGT-107,266,84,Answered,5,Billing & Payment
CALL-2026041360,2026-04-30 03:45:00,CUST-5537,AGT-105,235,12,Answered,3,Billing & Payment
CALL-2026041361,2026-04-30 04:00:00,CUST-6524,AGT-101,279,62,Answered,5,Network Outage
CALL-2026041362,2026-04-30 05:15:00,CUST-2351,AGT-105,288,196,Answered,1,Technical Support
CALL-2026041363,2026-04-30 05:30:00,CUST-8434,AGT-113,327,36,Answered,4,Account Management
CALL-2026041364,2026-04-30 05:30:00,CUST-3318,AGT-111,333,18,Missed,1,Network Outage
CALL-2026041365,2026-04-30 06:15:00,CUST-9702,AGT-113,289,234,Answered,2,Billing & Payment
CALL-2026041366,2026-04-30 06:15:00,CUST-7176,AGT-123,260,106,Answered,4,Billing & Payment
CALL-2026041367,2026-04-30 06:45:00,CUST-2381,AGT-107,321,110,Answered,5,Technical Support
CALL-2026041368,2026-04-30 06:45:00,CUST-5748,AGT-124,115,12,Answered,5,Billing & Payment
CALL-2026041369,2026-04-30 07:30:00,CUST-8181,AGT-106,415,30,Missed,1,Network Outage
CALL-2026041370,2026-04-30 07:30:00,CUST-6283,AGT-117,224,50,Dropped,1,Billing & Payment
CALL-2026041371,2026-04-30 07:45:00,CUST-1065,AGT-116,212,80,Answered,4,Account Management
CALL-2026041372,2026-04-30 08:15:00,CUST-7565,AGT-104,269,64,Answered,5,Account Management
CALL-2026041373,2026-04-30 08:30:00,CUST-4232,AGT-101,162,45,Answered,4,Billing & Payment
CALL-2026041374,2026-04-30 08:30:00,CUST-7752,AGT-106,168,47,Missed,1,Billing & Payment
CALL-2026041375,2026-04-30 09:30:00,CUST-1525,AGT-102,341,110,Answered,4,Billing & Payment
CALL-2026041376,2026-04-30 09:45:00,CUST-3792,AGT-111,338,22,Answered,5,Network Outage
CALL-2026041377,2026-04-30 10:45:00,CUST-9159,AGT-123,337,170,Answered,5,Network Outage
CALL-2026041378,2026-04-30 11:00:00,CUST-1791,AGT-108,466,151,Answered,4,Billing & Payment
CALL-2026041379,2026-04-30 11:15:00,CUST-5599,AGT-119,237,679,Dropped,1,Technical Support
CALL-2026041380,2026-04-30 11:15:00,CUST-7446,AGT-109,215,306,Answered,1,Network Outage
CALL-2026041381,2026-04-30 11:45:00,CUST-4811,AGT-104,317,116,Answered,4,Account Management
CALL-2026041382,2026-04-30 11:45:00,CUST-3978,AGT-104,189,71,Answered,4,Account Management
CALL-2026041383,2026-04-30 12:30:00,CUST-7211,AGT-104,392,1355,Answered,2,Network Outage
CALL-2026041384,2026-04-30 13:30:00,CUST-5899,AGT-107,356,511,Dropped,1,Network Outage
CALL-2026041385,2026-04-30 13:30:00,CUST-8479,AGT-108,330,83,Answered,3,Technical Support
CALL-2026041386,2026-04-30 14:00:00,CUST-2547,AGT-123,292,412,Answered,1,Technical Support
CALL-2026041387,2026-04-30 14:00:00,CUST-5917,AGT-106,583,163,Missed,3,Technical Support
CALL-2026041388,2026-04-30 14:15:00,CUST-1565,AGT-103,340,129,Answered,5,Billing & Payment
CALL-2026041389,2026-04-30 14:45:00,CUST-6409,AGT-114,250,375,Dropped,1,Account Management
CALL-2026041390,2026-04-30 14:45:00,CUST-8248,AGT-122,304,150,Answered,4,Technical Support
CALL-2026041391,2026-04-30 15:30:00,CUST-1434,AGT-107,147,26,Answered,3,Network Outage
CALL-2026041392,2026-04-30 15:30:00,CUST-7867,AGT-116,375,66,Answered,5,Technical Support
CALL-2026041393,2026-04-30 16:00:00,CUST-8852,AGT-122,202,12,Answered,4,Technical Support
CALL-2026041394,2026-04-30 16:30:00,CUST-2590,AGT-121,382,29,Answered,5,Account Management
CALL-2026041395,2026-04-30 18:00:00,CUST-4646,AGT-113,494,72,Answered,5,Billing & Payment
CALL-2026041396,2026-04-30 18:00:00,CUST-1793,AGT-108,269,300,Answered,1,Account Management
CALL-2026041397,2026-04-30 18:30:00,CUST-4101,AGT-118,342,45,Answered,5,Network Outage
CALL-2026041398,2026-04-30 19:45:00,CUST-6774,AGT-118,316,64,Answered,4,Technical Support
CALL-2026041399,2026-04-30 20:00:00,CUST-8666,AGT-118,301,49,Answered,5,Account Management
CALL-2026041400,2026-04-30 20:00:00,CUST-3432,AGT-103,203,68,Answered,4,Account Management
